Code fournisseur;libelle fournisseur;num article interne;type web;libelle article;code groupe;libelle groupe;code famille;libelle famille;code sous famille;libelle sous famille;collection;modele;matiere;couleur;divers;photo;matiere interne;couleur interne;divers interne;ligne produit;libelle taille;quantite;gencod interne;gencod fournisseur;pvttc;pvpromo;code tva;taux tva;date creation;date modification;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLAURE;claure;005044079;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;E23;68523;;CORAIL;;;;;;;TU;1;9005044079013;;44.99;44.99;1;20;20230107;20230221
CORNEL;cornelius;005045412;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;E23;602;OVERSI;CORAIL;;;;;;;TU;2;9005045412017;;21.99;21.99;1;20;20230217;20230221
CORNEL;cornelius;005045408;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;E23;602;OVERSI;NOIR;;;;;;;TU;2;9005045408010;;21.99;21.99;1;20;20230217;20230221
CORSO;CORSO FIRENZE;005045425;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;22000;RIVET;NOIR;;;;;;;XS;0;9005045425017;;69.99;69.99;1;20;20230217;20230220
CORSO;CORSO FIRENZE;005045425;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;22000;RIVET;NOIR;;;;;;;S;1;9005045425024;;69.99;69.99;1;20;20230217;20230220
CORSO;CORSO FIRENZE;005045425;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;22000;RIVET;NOIR;;;;;;;M;1;9005045425031;;69.99;69.99;1;20;20230217;20230220
CORSO;CORSO FIRENZE;005045425;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;22000;RIVET;NOIR;;;;;;;L;1;9005045425048;;69.99;69.99;1;20;20230217;20230220
CORSO;CORSO FIRENZE;005045425;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;22000;RIVET;NOIR;;;;;;;XL;0;9005045425055;;69.99;69.99;1;20;20230217;20230220
CORSO;CORSO FIRENZE;005045425;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;22000;RIVET;NOIR;;;;;;;XXL;0;9005045425062;;69.99;69.99;1;20;20230217;20230220
DLG FA;dlg fashion;005042944;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;H22;1001;SM;BOUTEI;;;;;;;TU;2;9005042944016;;49.99;49.99;1;20;20221122;20230218
DLG FA;dlg fashion;005042935;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;H22;1012;ECRU;KAKI;;;;;;;TU;1;9005042935014;;49.99;49.99;1;20;20221122;20230220
DROLE;DROLE DE COPINE;005044085;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;DR-8147;;GRISE;;;;;;;TU;1;9005044085014;;69.99;69.99;1;20;20230107;20230221
EIGHT;eight paris;005044444;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;EP19101R;PDP;BL/NOI;;;;;;;XS;0;9005044444019;;59.99;59.99;1;20;20230125;20230218
EIGHT;eight paris;005044444;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;EP19101R;PDP;BL/NOI;;;;;;;XS-S;0;9005044444026;;59.99;59.99;1;20;20230125;20230218
EIGHT;eight paris;005044444;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;EP19101R;PDP;BL/NOI;;;;;;;S;0;9005044444033;;59.99;59.99;1;20;20230125;20230218
EIGHT;eight paris;005044444;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;EP19101R;PDP;BL/NOI;;;;;;;S-M;1;9005044444040;;59.99;59.99;1;20;20230125;20230218
EIGHT;eight paris;005044444;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;EP19101R;PDP;BL/NOI;;;;;;;M;0;9005044444057;;59.99;59.99;1;20;20230125;20230218
EIGHT;eight paris;005044444;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;EP19101R;PDP;BL/NOI;;;;;;;M-L;1;9005044444064;;59.99;59.99;1;20;20230125;20230218
EIGHT;eight paris;005044444;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;EP19101R;PDP;BL/NOI;;;;;;;L;0;9005044444071;;59.99;59.99;1;20;20230125;20230218
EIGHT;eight paris;005044444;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;EP19101R;PDP;BL/NOI;;;;;;;L-XL;0;9005044444088;;59.99;59.99;1;20;20230125;20230218
EIGHT;eight paris;005044444;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;EP19101R;PDP;BL/NOI;;;;;;;XL;0;9005044444095;;59.99;59.99;1;20;20230125;20230218
EIGHT;eight paris;005044444;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;EP19101R;PDP;BL/NOI;;;;;;;XL2X;0;9005044444101;;59.99;59.99;1;20;20230125;20230218
EIGHT;eight paris;005044444;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;EP19101R;PDP;BL/NOI;;;;;;;2XL;0;9005044444118;;59.99;59.99;1;20;20230125;20230218
ESCAND;ESCANDELLE SARL;005044560;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;E23;22368;;DORÉ;;;;;;;XS;0;9005044560016;;69.99;69.99;1;20;20230126;20230221
ESCAND;ESCANDELLE SARL;005044560;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;E23;22368;;DORÉ;;;;;;;S;1;9005044560023;;69.99;69.99;1;20;20230126;20230221
ESCAND;ESCANDELLE SARL;005044560;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;E23;22368;;DORÉ;;;;;;;M;1;9005044560030;;69.99;69.99;1;20;20230126;20230221
ESCAND;ESCANDELLE SARL;005044560;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;E23;22368;;DORÉ;;;;;;;L;1;9005044560047;;69.99;69.99;1;20;20230126;20230221
ESCAND;ESCANDELLE SARL;005044560;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;E23;22368;;DORÉ;;;;;;;XL;1;9005044560054;;69.99;69.99;1;20;20230126;20230221
ESCAND;ESCANDELLE SARL;005044560;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;E23;22368;;DORÉ;;;;;;;XXL;0;9005044560061;;69.99;69.99;1;20;20230126;20230221
ESCAND;ESCANDELLE SARL;005044157;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;3113;LEOPAR;BE/NOI;;;;;;;XS;0;9005044157018;;74.99;74.99;1;20;20230112;20230218
ESCAND;ESCANDELLE SARL;005044157;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;3113;LEOPAR;BE/NOI;;;;;;;S;1;9005044157025;;74.99;74.99;1;20;20230112;20230218
ESCAND;ESCANDELLE SARL;005044157;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;3113;LEOPAR;BE/NOI;;;;;;;M;1;9005044157032;;74.99;74.99;1;20;20230112;20230218
ESCAND;ESCANDELLE SARL;005044157;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;3113;LEOPAR;BE/NOI;;;;;;;L;1;9005044157049;;74.99;74.99;1;20;20230112;20230218
ESCAND;ESCANDELLE SARL;005044157;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;3113;LEOPAR;BE/NOI;;;;;;;XL;1;9005044157056;;74.99;74.99;1;20;20230112;20230218
ESCAND;ESCANDELLE SARL;005044157;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;3113;LEOPAR;BE/NOI;;;;;;;XXL;0;9005044157063;;74.99;74.99;1;20;20230112;20230218
ESCAND;ESCANDELLE SARL;005044556;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;E23;3116;LEOPAR;VERT;;;;;;;XS;0;9005044556019;;69.99;69.99;1;20;20230126;20230217
ESCAND;ESCANDELLE SARL;005044556;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;E23;3116;LEOPAR;VERT;;;;;;;S;1;9005044556026;;69.99;69.99;1;20;20230126;20230217
ESCAND;ESCANDELLE SARL;005044556;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;E23;3116;LEOPAR;VERT;;;;;;;M;1;9005044556033;;69.99;69.99;1;20;20230126;20230217
ESCAND;ESCANDELLE SARL;005044556;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;E23;3116;LEOPAR;VERT;;;;;;;L;1;9005044556040;;69.99;69.99;1;20;20230126;20230217
ESCAND;ESCANDELLE SARL;005044556;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;E23;3116;LEOPAR;VERT;;;;;;;XL;1;9005044556057;;69.99;69.99;1;20;20230126;20230217
ESCAND;ESCANDELLE SARL;005044556;1;;2;FEMME;0;PIECES A MANCHES FEMME;5;DOUDOUNE FEMME;E23;3116;LEOPAR;VERT;;;;;;;XXL;0;9005044556064;;69.99;69.99;1;20;20230126;20230217
FASHI;FASHION C&Z;005044019;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;3664;CAPUCH;ECRU;;;;;;;TU;2;9005044019019;;49.99;49.99;1;20;20230107;20230216
FASHIO;fashion city;005044098;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;H2607;;ARGENT;;;;;;;XS;0;9005044098014;;44.99;44.99;1;20;20230107;20230217
FASHIO;fashion city;005044098;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;H2607;;ARGENT;;;;;;;XS-S;0;9005044098021;;44.99;44.99;1;20;20230107;20230217
FASHIO;fashion city;005044098;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;H2607;;ARGENT;;;;;;;S;1;9005044098038;;44.99;44.99;1;20;20230107;20230217
FASHIO;fashion city;005044098;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;H2607;;ARGENT;;;;;;;S-M;0;9005044098045;;44.99;44.99;1;20;20230107;20230217
FASHIO;fashion city;005044098;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;H2607;;ARGENT;;;;;;;M;0;9005044098052;;44.99;44.99;1;20;20230107;20230217
FASHIO;fashion city;005044098;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;H2607;;ARGENT;;;;;;;M-L;0;9005044098069;;44.99;44.99;1;20;20230107;20230217
FASHIO;fashion city;005044098;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;H2607;;ARGENT;;;;;;;L;1;9005044098076;;44.99;44.99;1;20;20230107;20230217
FASHIO;fashion city;005044098;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;H2607;;ARGENT;;;;;;;L-XL;0;9005044098083;;44.99;44.99;1;20;20230107;20230217
FASHIO;fashion city;005044098;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;H2607;;ARGENT;;;;;;;XL;0;9005044098090;;44.99;44.99;1;20;20230107;20230217
FASHIO;fashion city;005044098;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;H2607;;ARGENT;;;;;;;XL2X;0;9005044098106;;44.99;44.99;1;20;20230107;20230217
FASHIO;fashion city;005044098;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;H2607;;ARGENT;;;;;;;2XL;0;9005044098113;;44.99;44.99;1;20;20230107;20230217
FASHT;FASHION TENDANCE;005044311;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1205;GRIFFÉ;DENIM;;;;;;;34;0;9005044311014;;39.99;39.99;1;20;20230118;20230218
FASHT;FASHION TENDANCE;005044311;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1205;GRIFFÉ;DENIM;;;;;;;36;1;9005044311021;;39.99;39.99;1;20;20230118;20230218
FASHT;FASHION TENDANCE;005044311;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1205;GRIFFÉ;DENIM;;;;;;;38;1;9005044311038;;39.99;39.99;1;20;20230118;20230218
FASHT;FASHION TENDANCE;005044311;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1205;GRIFFÉ;DENIM;;;;;;;40;1;9005044311045;;39.99;39.99;1;20;20230118;20230218
FASHT;FASHION TENDANCE;005044311;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1205;GRIFFÉ;DENIM;;;;;;;42;0;9005044311052;;39.99;39.99;1;20;20230118;20230218
FASHT;FASHION TENDANCE;005044311;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1205;GRIFFÉ;DENIM;;;;;;;44;0;9005044311069;;39.99;39.99;1;20;20230118;20230218
FASHT;FASHION TENDANCE;005044312;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1424;CLAIRE;GRIS;;;;;;;34;1;9005044312011;;44.99;44.99;1;20;20230118;20230221
FASHT;FASHION TENDANCE;005044312;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1424;CLAIRE;GRIS;;;;;;;36;1;9005044312028;;44.99;44.99;1;20;20230118;20230221
FASHT;FASHION TENDANCE;005044312;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1424;CLAIRE;GRIS;;;;;;;38;1;9005044312035;;44.99;44.99;1;20;20230118;20230221
FASHT;FASHION TENDANCE;005044312;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1424;CLAIRE;GRIS;;;;;;;40;0;9005044312042;;44.99;44.99;1;20;20230118;20230221
FASHT;FASHION TENDANCE;005044312;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1424;CLAIRE;GRIS;;;;;;;42;0;9005044312059;;44.99;44.99;1;20;20230118;20230221
FASHT;FASHION TENDANCE;005044312;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1424;CLAIRE;GRIS;;;;;;;44;0;9005044312066;;44.99;44.99;1;20;20230118;20230221
FASHT;FASHION TENDANCE;005044309;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1425;GRIFFÉ;DENIM;;;;;;;34;0;9005044309011;;44.99;44.99;1;20;20230118;20230218
FASHT;FASHION TENDANCE;005044309;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1425;GRIFFÉ;DENIM;;;;;;;36;1;9005044309028;;44.99;44.99;1;20;20230118;20230218
FASHT;FASHION TENDANCE;005044309;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1425;GRIFFÉ;DENIM;;;;;;;38;1;9005044309035;;44.99;44.99;1;20;20230118;20230218
FASHT;FASHION TENDANCE;005044309;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1425;GRIFFÉ;DENIM;;;;;;;40;1;9005044309042;;44.99;44.99;1;20;20230118;20230218
FASHT;FASHION TENDANCE;005044309;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1425;GRIFFÉ;DENIM;;;;;;;42;0;9005044309059;;44.99;44.99;1;20;20230118;20230218
FASHT;FASHION TENDANCE;005044309;1;;2;FEMME;4;PANTALONS FEMME;0;JEANS FEMME;E23;D1425;GRIFFÉ;DENIM;;;;;;;44;0;9005044309066;;44.99;44.99;1;20;20230118;20230218
FAST;FAST S.R.L UNIPERSONALE;005045482;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;E23;9709;;ORANGE;;;;;;;TU;2;9005045482010;;30.00;30.00;1;20;20230221;20230221
FAST;FAST S.R.L UNIPERSONALE;005040144;1;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;H22;9988;SATINÉ;MARINE;;;;;;;TU;1;9005040144012;;26.99;26.99;1;20;20220905;20230220
FLORA;FLORA AND GEAN IMPORT;005044045;1;;9;ACCESSOIRES;2;MAROQUINERIE;7;SAC FEMME;E23;224015;ZV;ÉCRU;;;;;;;TU;1;9005044045018;;34.99;34.99;1;20;20230107;20230218
FLORA;FLORA AND GEAN IMPORT;005044028;1;;9;ACCESSOIRES;2;MAROQUINERIE;7;SAC FEMME;E23;224017;CEINTU;ARGENT;;;;;;;TU;2;9005044028011;;29.99;29.99;1;20;20230107;20230218
FLORA;FLORA AND GEAN IMPORT;005044048;1;;9;ACCESSOIRES;2;MAROQUINERIE;7;SAC FEMME;E23;802278;IRRIS;PARME;;;;;;;TU;1;9005044048019;;49.99;49.99;1;20;20230107;20230218
FLORA;FLORA AND GEAN IMPORT;005044033;1;;9;ACCESSOIRES;2;MAROQUINERIE;0;SACS CUIR;E23;802345;FRANGE;NUDE;;;;;;;TU;1;9005044033015;;39.99;39.99;1;20;20230107;20230217
FLORA;FLORA AND GEAN IMPORT;005044051;1;;9;ACCESSOIRES;2;MAROQUINERIE;4;POCHETTE;E23;M-033;;AQUA;;;;;;;TU;1;9005044051019;;9.99;9.99;1;20;20230107;20230220
FLORA;FLORA AND GEAN IMPORT;005044052;1;;9;ACCESSOIRES;2;MAROQUINERIE;4;POCHETTE;E23;M-033;;KAKI;;;;;;;TU;1;9005044052016;;9.99;9.99;1;20;20230107;20230221
FLORA;FLORA AND GEAN IMPORT;005043503;1;;9;ACCESSOIRES;2;MAROQUINERIE;4;POCHETTE;E23;M-033;;OR;;;;;;;TU;1;9005043503014;;9.99;9.99;1;20;20221208;20230221
FLORA;FLORA AND GEAN IMPORT;005044055;1;;9;ACCESSOIRES;2;MAROQUINERIE;4;POCHETTE;E23;M-033;;PARME;;;;;;;TU;1;9005044055017;;9.99;9.99;1;20;20230107;20230218
FLORA;FLORA AND GEAN IMPORT;005044056;1;;9;ACCESSOIRES;2;MAROQUINERIE;4;POCHETTE;E23;M-033;;ROSE;;;;;;;TU;1;9005044056014;;9.99;9.99;1;20;20230107;20230218
FLORA;FLORA AND GEAN IMPORT;005043495;1;;9;ACCESSOIRES;2;MAROQUINERIE;4;POCHETTE;E23;M-059;;ARGENT;;;;;;;TU;1;9005043495012;;16.99;16.99;1;20;20221208;20230218
FLORA;FLORA AND GEAN IMPORT;005039766;1;;9;ACCESSOIRES;2;MAROQUINERIE;4;POCHETTE;E23;M-059;;CAMEL;;;;;;;TU;1;9005039766010;;16.99;16.99;1;20;20220820;20230218
FLORA;FLORA AND GEAN IMPORT;005044062;1;;9;ACCESSOIRES;2;MAROQUINERIE;4;POCHETTE;E23;M-059;;LILAS;;;;;;;TU;2;9005044062015;;16.99;16.99;1;20;20230107;20230218
FLORA;FLORA AND GEAN IMPORT;005044063;1;;9;ACCESSOIRES;2;MAROQUINERIE;4;POCHETTE;E23;M-059;;ORANGE;;;;;;;TU;2;9005044063012;;16.99;16.99;1;20;20230107;20230221
FLORA;FLORA AND GEAN IMPORT;005044060;1;;9;ACCESSOIRES;2;MAROQUINERIE;4;POCHETTE;E23;M-059;;PARME;;;;;;;TU;2;9005044060011;;16.99;16.99;1;20;20230107;20230221
FLORA;FLORA AND GEAN IMPORT;005044061;1;;9;ACCESSOIRES;2;MAROQUINERIE;4;POCHETTE;E23;M-059;;ROSE;;;;;;;TU;2;9005044061018;;16.99;16.99;1;20;20230107;20230221
GARCON;GARCONNE SARL TOPHA;005044115;8;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;E23;N87713;;CAMEL;;;;;;;XS;0;9005044115018;;49.99;49.99;1;20;20230110;20230218
GARCON;GARCONNE SARL TOPHA;005044115;8;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;E23;N87713;;CAMEL;;;;;;;XS-S;0;9005044115025;;49.99;49.99;1;20;20230110;20230218
GARCON;GARCONNE SARL TOPHA;005044115;8;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;E23;N87713;;CAMEL;;;;;;;S;1;9005044115032;;49.99;49.99;1;20;20230110;20230218
GARCON;GARCONNE SARL TOPHA;005044115;8;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;E23;N87713;;CAMEL;;;;;;;S-M;0;9005044115049;;49.99;49.99;1;20;20230110;20230218
GARCON;GARCONNE SARL TOPHA;005044115;8;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;E23;N87713;;CAMEL;;;;;;;M;1;9005044115056;;49.99;49.99;1;20;20230110;20230218
GARCON;GARCONNE SARL TOPHA;005044115;8;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;E23;N87713;;CAMEL;;;;;;;M-L;0;9005044115063;;49.99;49.99;1;20;20230110;20230218
GARCON;GARCONNE SARL TOPHA;005044115;8;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;E23;N87713;;CAMEL;;;;;;;L;1;9005044115070;;49.99;49.99;1;20;20230110;20230218
GARCON;GARCONNE SARL TOPHA;005044115;8;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;E23;N87713;;CAMEL;;;;;;;L-XL;0;9005044115087;;49.99;49.99;1;20;20230110;20230218
GARCON;GARCONNE SARL TOPHA;005044115;8;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;E23;N87713;;CAMEL;;;;;;;XL;1;9005044115094;;49.99;49.99;1;20;20230110;20230218
GARCON;GARCONNE SARL TOPHA;005044115;8;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;E23;N87713;;CAMEL;;;;;;;XL2X;0;9005044115100;;49.99;49.99;1;20;20230110;20230218
GARCON;GARCONNE SARL TOPHA;005044115;8;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;E23;N87713;;CAMEL;;;;;;;2XL;0;9005044115117;;49.99;49.99;1;20;20230110;20230218
GAZZEL;GAZZELLE(JUMELLE);005043339;1;;9;ACCESSOIRES;3;DIVERS;0;DIVERS;H22;MITAINE;BONNET;MARRON;;;;;;;TU;1;9005043339019;;34.99;34.99;1;20;20221202;20230215
GOLDEN;GOLDEN SILVER MSI;005044545;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;E23;LALITE;IMPRI;MULTIC;;;;;;;TU;1;9005044545013;;49.99;49.99;1;20;20230126;20230217
HJA;sarl hja;005040901;1;;2;FEMME;0;PIECES A MANCHES FEMME;7;MANTEAUX FEMME;H22;89353;SM;VIOLET;;;;;;;TU;1;9005040901011;;55.00;55.00;1;20;20220922;20230216
IGD&CO;igdandco;005044288;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;1;CHAUSSURES PLATES FEMME;E23;H8-338;;NOIR;;;;;;;36;1;9005044288019;;44.99;44.99;1;20;20230117;20230218
IGD&CO;igdandco;005044288;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;1;CHAUSSURES PLATES FEMME;E23;H8-338;;NOIR;;;;;;;37;1;9005044288026;;44.99;44.99;1;20;20230117;20230218
IGD&CO;igdandco;005044288;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;1;CHAUSSURES PLATES FEMME;E23;H8-338;;NOIR;;;;;;;38;1;9005044288033;;44.99;44.99;1;20;20230117;20230218
IGD&CO;igdandco;005044288;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;1;CHAUSSURES PLATES FEMME;E23;H8-338;;NOIR;;;;;;;39;1;9005044288040;;44.99;44.99;1;20;20230117;20230218
IGD&CO;igdandco;005044288;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;1;CHAUSSURES PLATES FEMME;E23;H8-338;;NOIR;;;;;;;40;1;9005044288057;;44.99;44.99;1;20;20230117;20230218
IGD&CO;igdandco;005044288;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;1;CHAUSSURES PLATES FEMME;E23;H8-338;;NOIR;;;;;;;41;1;9005044288064;;44.99;44.99;1;20;20230117;20230218
IGD&CO;igdandco;005044289;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;1;CHAUSSURES PLATES FEMME;E23;H8-360;;NOIR;;;;;;;36;0;9005044289016;;39.99;39.99;1;20;20230117;20230220
IGD&CO;igdandco;005044289;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;1;CHAUSSURES PLATES FEMME;E23;H8-360;;NOIR;;;;;;;37;1;9005044289023;;39.99;39.99;1;20;20230117;20230220
IGD&CO;igdandco;005044289;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;1;CHAUSSURES PLATES FEMME;E23;H8-360;;NOIR;;;;;;;38;1;9005044289030;;39.99;39.99;1;20;20230117;20230220
IGD&CO;igdandco;005044289;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;1;CHAUSSURES PLATES FEMME;E23;H8-360;;NOIR;;;;;;;39;1;9005044289047;;39.99;39.99;1;20;20230117;20230220
IGD&CO;igdandco;005044289;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;1;CHAUSSURES PLATES FEMME;E23;H8-360;;NOIR;;;;;;;40;1;9005044289054;;39.99;39.99;1;20;20230117;20230220
IGD&CO;igdandco;005044289;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;1;CHAUSSURES PLATES FEMME;E23;H8-360;;NOIR;;;;;;;41;1;9005044289061;;39.99;39.99;1;20;20230117;20230220
INTEX;intex seesee;005044361;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;E23;A630;;JEANS;;;;;;;32;0;9005044361019;;39.99;39.99;1;20;20230124;20230218
INTEX;intex seesee;005044361;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;E23;A630;;JEANS;;;;;;;34;1;9005044361026;;39.99;39.99;1;20;20230124;20230218
INTEX;intex seesee;005044361;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;E23;A630;;JEANS;;;;;;;36;1;9005044361033;;39.99;39.99;1;20;20230124;20230218
INTEX;intex seesee;005044361;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;E23;A630;;JEANS;;;;;;;38;1;9005044361040;;39.99;39.99;1;20;20230124;20230218
INTEX;intex seesee;005044361;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;E23;A630;;JEANS;;;;;;;40;1;9005044361057;;39.99;39.99;1;20;20230124;20230218
INTEX;intex seesee;005044361;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;E23;A630;;JEANS;;;;;;;42;1;9005044361064;;39.99;39.99;1;20;20230124;20230218
INTEX;intex seesee;005044361;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;E23;A630;;JEANS;;;;;;;44;0;9005044361071;;39.99;39.99;1;20;20230124;20230218
INTEX;intex seesee;005044154;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;A669;;BLEU;;;;;;;32;0;9005044154017;;44.99;44.99;1;20;20230112;20230220
INTEX;intex seesee;005044154;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;A669;;BLEU;;;;;;;34;1;9005044154024;;44.99;44.99;1;20;20230112;20230220
INTEX;intex seesee;005044154;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E23;A669;;BLEU;;;;;;;36;1;9005044154031;;44.99;44.99;1;20;20230112;20230220
